submission_id,performance_detail_submission_id,date_of_submission,manufacturer,submission_title,target_pathogen,stage_of_development,country,region,permalink,regulatory_status,sensitivity,specificity,type_of_technology,assay_target,target_analyte,technology_principle,test_format,instrument_requirement,level_of_automation,lab_vs_poc,self_testing_self_collection,validated_sample_types,connectivity_solution,find_evaluation,s_gene_dropout,scov2_variants,city,test_to_be_listed_on_finds_web_page,data_to_be_published_on_finds_web_page,study_type,number_of_positive_samples,number_of_negative_samples,total_number_of_samples,sc2_impact_alpha,sc2_impact_beta,sc2_impact_delta,sc2_impact_delta_plus,sc2_impact_gamma,sc2_impact_na,sc2_impact_omicron,sc2_impact_omicron_ba4,sc2_impact_omicron_ba5,country_tmp,city2,lat,lng,disease_target
a2r69000007lbsv,NA,06.07.2023,"Bai-care Tianjin Biotechnology Co., ltd.",SARS-CoV-2 Antigen Rapid Test,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://bai-care.com,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab; Nasopharyngeal swab; Oropharyngeal swab,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,China,36.55937195,103.7533493,Covid-19
a2r69000007lbsw,NA,06.07.2023,ADS Biotec Inc.,SARS-CoV-2 Antigen Rapid Test Kit (Fluorescence Immunochromatography),SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://adsbiotec.com,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),Standard lab instrumentation is required,Automated (excluding sample preparation),near Point of Care,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Serum,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,United States,39.50357056,-99.01833344,Covid-19
a2r69000007lbsx,NA,06.07.2023,AEHEALTH LIMITED,COVID-19 Antigen Rapid Test Kit (Colloidal Gold),SARS-CoV-2,Regulatory Achieved,United Kingdom,European Region,https://aehealth.uk,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Saliva,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United Kingdom,United Kingdom,53.9438324,-2.55056405,Covid-19
a2r69000007lbsy,NA,06.07.2023,BBB INC; Obelis S.A.(BE),MARK-B COVID-19 Ag S,SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific Region,https://bbbtech.com,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,NA,NA,Unknown,Not applicable,Seoul,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,South Korea,"Seoul, Korea, Republic of",37.56829453,126.99778748,Covid-19
a2r69000007lbsz,NA,06.07.2023,"Beijing Beier Bioenginnering Co.,Ltd",COVID-19 Antigen Rapid Test Kit,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://beierbio.com,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,NA,NA,Unknown,Not applicable,Beijing,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Beijing, China",39.9078064,116.39758301,Covid-19
a2r69000007lbt0,NA,06.07.2023,"Beijing Hotgen Biotech Co., Ltd",SARS-CoV-2 and Flu A/B Antigen Combo Rapid Test (Colloidal Gold),Influenza A; Influenza B; SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://hotgen.com.cn,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein; Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab; Oropharyngeal swab,NA,NA,Unknown,Not applicable,Beijing,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Beijing, China",39.9078064,116.39758301,Covid-19
a2r69000007lbt1,NA,06.07.2023,"Beijing North Institute of Biotechnology CO., Ltd",COVID-19 Antigen Rapid Test,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://bnibt.com,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab; Oropharyngeal swab,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,China,36.55937195,103.7533493,Covid-19
a2r69000007lbt2,NA,06.07.2023,BIO GROUP MEDICAL SYSTEM,COVID-19 Antigen Rapid Test Cassette,SARS-CoV-2,Regulatory Achieved,Italy,European Region,https://biogms.it,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab; Nasopharyngeal swab; Oropharyngeal swab,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Italy,Italy,43.52555084,12.1600008,Covid-19
a2r69000007lbt3,NA,06.07.2023,Boditech Med Inc.,AFIAS COVID-19/Flu Ag Combo,Influenza A; Influenza B; SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific Region,https://boditech.co.kr/en,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein; Unknown,Lateral Flow Assay,Cartridge-based processing,A proprietary/new instrument is required,Manual,near Point of Care,Intended for professional use only,Nasopharyngeal swab,Yes,NA,Unknown,Not applicable,Chuncheon-s,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,South Korea,"Chuncheon-s, Korea, Republic of",37.86963272,127.73867798,Covid-19
a2r69000007lbt4,NA,06.07.2023,Boditech Med Inc.,ichroma COVID-19/Flu Ag Combo,Influenza A; Influenza B; SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific Region,https://boditech.co.kr/en,CE-IVDD; Korea MFDS,NA,NA,Immunoassay,Antigen,N-protein; Unknown,Lateral Flow Assay,Cartridge-based processing,A proprietary/new instrument is required,Automated (excluding sample preparation),near Point of Care,Intended for professional use only,Nasal swab,Unknown,NA,Unknown,Not applicable,Chuncheon-s,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,South Korea,"Chuncheon-s, Korea, Republic of",37.86963272,127.73867798,Covid-19
a2r69000007lbt5,NA,06.07.2023,Adaltis srl,RAPiDgen SARS-CoV-2 Ag Test,SARS-CoV-2,Regulatory Achieved,Italy,European Region,https://adaltis.net,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,NA,NA,Unknown,Not applicable,Guidonia Montecelio,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Italy,"Guidonia Montecelio, Italy",41.99981689,12.72629738,Covid-19
a2r69000007lbt6,NA,06.07.2023,BioSpeedia International S.A.R.L,BioSpeedia COVID19 Non-Invasive Antigen Test BSD_504,SARS-CoV-2,Regulatory Achieved,France,European Region,https://biospeedia.com,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab; Oropharyngeal swab,NA,NA,Unknown,Not applicable,PARIS 15,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,France,"PARIS 15, France",48.84170532,2.29961514,Covid-19
a2r69000007lbt7,NA,06.07.2023,BioSpeedia International S.A.R.L,BioSpeedia Covid-19 Nasal AG test BSD_521,SARS-CoV-2,Regulatory Achieved,France,European Region,https://biospeedia.com,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,NA,NA,Unknown,Not applicable,PARIS 15,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,France,"PARIS 15, France",48.84170532,2.29961514,Covid-19
a2r69000007lbt8,NA,06.07.2023,Biosynex SA,Biosynex Autotest Antigenique Covid-19 Ag,SARS-CoV-2,Regulatory Achieved,France,European Region,https://biosynex.com,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,NA,NA,Unknown,Not applicable,ILLKIRCH-GRAFFENSTADEN,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,France,"ILLKIRCH-GRAFFENSTADEN, France",48.52934265,7.71107864,Covid-19
a2r69000007lbt9,NA,06.07.2023,Biosynex SA,Biosysnex Covitop,SARS-CoV-2,Regulatory Achieved,France,European Region,https://biosynex.com,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab; Nasopharyngeal swab,NA,NA,Unknown,Not applicable,ILLKIRCH-GRAFFENSTADEN,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,France,"ILLKIRCH-GRAFFENSTADEN, France",48.52934265,7.71107864,Covid-19
a2r69000007lbtA,NA,06.07.2023,"Bioteke Corporation Co., ltd.",SARS-CoV-2 Antigen Test Kit (colloidal gold method) nasal swab,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://bioteke.cn,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,NA,NA,Unknown,Not applicable,Wuxi,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Wuxi, China",31.49130249,120.31233978,Covid-19
a2r69000007lbtB,NA,06.07.2023,"Bioteke Corporation Co., ltd.",SARS-CoV-2 Antigen Test Kit (colloidal gold method) saliva,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://bioteke.cn,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Saliva,NA,NA,Unknown,Not applicable,Wuxi,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Wuxi, China",31.49130249,120.31233978,Covid-19
a2r69000007lbtC,NA,06.07.2023,BioVendor,Biocredit Covid-19 Ag,SARS-CoV-2,Regulatory Achieved,Czech Republic,European Region,https://biovendor.com,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Czech Republic,Czech Republic,49.74390411,15.33810616,Covid-19
a2r69000007lbtD,NA,06.07.2023,"Blue Cross Bio-Medica (Beijing?Co., ltd.",COVID-19 Antigen Test,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://bcbmo.com/en,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,NA,NA,Unknown,Not applicable,Beijing,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Beijing, China",39.9078064,116.39758301,Covid-19
a2r69000007lbtE,NA,06.07.2023,BN Santé - Biogyne,COVID-19 (SARS-CoV-2) Antigen Test Kit (Colloidal Gold),SARS-CoV-2,Regulatory Achieved,France,European Region,https://biogyne.fr,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab; Saliva,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,France,France,46.62480927,2.45837688,Covid-19
a2r69000007lbtF,NA,06.07.2023,BN Santé - Biogyne,Novel Coronavirus (COVID-19) Antigen Test Kit (Colloidal Gold),SARS-CoV-2,Regulatory Achieved,France,European Region,https://biogyne.fr,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab; Nasopharyngeal swab,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,France,France,46.62480927,2.45837688,Covid-19
a2r69000007lbtG,NA,06.07.2023,BN Santé - Biogyne,SARS-CoV-2 Antigen Rapid test,SARS-CoV-2,Regulatory Achieved,France,European Region,https://biogyne.fr,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,France,France,46.62480927,2.45837688,Covid-19
a2r69000007lbtH,NA,06.07.2023,"AccuBioTech Co., ltd.",Accu-Tell SARS-CoV-2 Ag Cassette,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://accubiotech.com,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,NA,NA,Unknown,Not applicable,Beijing,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Beijing, China",39.9078064,116.39758301,Covid-19
a2r69000007lbtI,NA,06.07.2023,"Affimedix, Inc.",TestNOW - COVID-19 Antigen Test,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://affimedix.com,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab; Nasopharyngeal swab,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,United States,39.50357056,-99.01833344,Covid-19
a2r69000007lbtJ,NA,06.07.2023,ALLUM SRL,Daily tampon,SARS-CoV-2,Regulatory Achieved,Italy,European Region,https://allumbiotech.com,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Italy,Italy,43.52555084,12.1600008,Covid-19
a2r69000007lbtK,NA,06.07.2023,"Amazing Biotech (Shanghai) Co.,LTD",COVID-19 Antigen Sealing Tube Test Strip (Colloidal Gold),SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://amazingbio.net,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab; Nasopharyngeal swab,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,China,36.55937195,103.7533493,Covid-19
a2r69000007lbtL,NA,06.07.2023,"ACON Biotech (Hangzhou) Co., ltd.",Flowflex SARS-CoV-2 Antigen Rapid Test (Nasal/Saliva),SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://aconbio.com,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab; Saliva,NA,NA,Unknown,Not applicable,Hangzhou,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Hangzhou, China",30.24592018,120.21079254,Covid-19
a2r69000007lbtM,NA,06.07.2023,"ACON Biotech (Hangzhou) Co., ltd.",FIAflex SARS-CoV-2 Antigen FIA,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://aconbio.com,CE-IVDD; MHRA UK,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),A proprietary/new instrument is required,Automated (excluding sample preparation),near Point of Care,Intended for professional use only,Nasal swab; Nasopharyngeal swab,Yes,NA,Unknown,Not applicable,Hangzhou,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Hangzhou, China",30.24592018,120.21079254,Covid-19
a2r69000007lbtN,NA,06.07.2023,"ACON Biotech (Hangzhou) Co., ltd.",SARS-CoV-2 & Influenza A/B Ag Combo FIA,Influenza A; Influenza B; SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://aconbio.com,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein; Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),A proprietary/new instrument is required,Automated (excluding sample preparation),near Point of Care,Intended for professional use only,Nasal swab; Nasopharyngeal swab,Yes,NA,Unknown,Not applicable,Hangzhou,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Hangzhou, China",30.24592018,120.21079254,Covid-19
a2r69000007lbtO,NA,06.07.2023,Anbio Biotechnology Inc.,Rapid COVID-19 Antigen Test (Colloidal Gold )/ Saliva,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://anbio.com,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Saliva,NA,NA,Unknown,Not applicable,XIAMEN,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"XIAMEN, China",24.47950935,118.08947754,Covid-19
a2r69000007lbtP,NA,06.07.2023,Aripa Biotec GmbH,COVID-19-N-Antigen Schnelltest SARS-CoV-2,SARS-CoV-2,Regulatory Achieved,Germany,European Region,https://aripa-biotec.com,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab; Nasopharyngeal swab,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Germany,Germany,51.09198761,10.38080788,Covid-19
a2r69000007lbtQ,NA,06.07.2023,"Asan Pharmaceutical Co., ltd.",Asan Easy Test Flu/COVID-19 Ag Combo,Influenza A; Influenza B; SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific Region,https://asanpharm.com,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein; Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,NA,NA,Unknown,Not applicable,Seoul,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,South Korea,"Seoul, Korea, Republic of",37.56829453,126.99778748,Covid-19
a2r69000007lbtR,NA,06.07.2023,"Asan Pharmaceutical Co., ltd.",KNAX-SMART SARS-CoV-2 Ag,SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific Region,https://asanpharm.com,CE-IVDD,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,NA,NA,Unknown,Not applicable,Seoul,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,South Korea,"Seoul, Korea, Republic of",37.56829453,126.99778748,Covid-19
a2r69000007lbtS,NA,06.07.2023,"Assure Tech. (Hangzhou) Co., ltd.",ECOTEST Covid-19 Antigen Rapid Test Device,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://diareagent.com,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab; Nasopharyngeal swab; Oropharyngeal swab,NA,NA,Unknown,Not applicable,Hangzhou,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Hangzhou, China",30.24592018,120.21079254,Covid-19
