"Test Directory Package ID","Assay: Assay ID","Performance Detail Submission ID","Created Date","Assay: Company/Institution Name: Country","Assay: Company/Institution Name: City","Assay: Company/Institution Name: WHO Region","Assay: Company/Institution Name: Website","Assay: Company/Institution Name: Organisation Name","Assay: Assay Name","Assay: Primary Use Case","Assay: Assay Aim","Assay: Disease Target","Assay: Target Pathogen","Assay: Stage of Development","Assay: Regulatory Approval","Assay: Other Regulatory Approval","Assay: Planned Market Entry","Assay: Type of Technology","Assay: Assay Target","Assay: Target Analyte(s)","Assay: Technology principle","Assay: Other Technology principle","Assay: Readout Technology","Assay: Test Format","Assay: Other Test Format","Assay: Instrument requirement","Assay: Level of automation","Assay: Lab vs. POC","Assay: Self-testing/Self-Collection","Assay: Validated Sample Types","Assay: Other Validated Sample Type","Assay: Serovar subtype","Assay: Other serovar subtype","Assay: Time to results (mins)","Assay: Test to be listed on FIND's web page?","Assay: Confidentiality Level","Data to be published on FIND's web page","Study Type","FIND Evaluation","Assay Target","Assay: Health Level","Total number of samples","Number of positive samples","Number of negative samples","Sensitivity (%)","95% CI for Clinical Sensitivity (Lower)","95% CI for Clinical Sensitivity (Upper)","Specificity (%)","95% CI for Clinical Specificity (Lower)","95% CI for Clinical Specificity (Upper)","Created By: Full Name","Last Modified By: Full Name","Instrument: Instrument ID","Instrument: Instrument Name"
"a2v69000003L9qg","a2r69000006ShoW","","01.09.2023","China","Qian'an","Western Pacific Region","innovita.com.cn","INNOVITA (TANGSHAN) BIOLOGICAL TECHNOLOGY CO., LTD.","Combined testing of toxoplasma/ cytomegalovirus/ rubella virus antibody","","ID","Other; Rubella","Other; Rubella virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgG; Other","Lateral Flow Assay","","","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Unknown","True Point of Care","Intended for professional use only","Serum","","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9qh","a2r69000006ShoX","","01.09.2023","China","Xiamen","Western Pacific Region","intecasi.com","InTec PRODUCTS, INC.","Rapid ToRCH Antibody Test","","ID","Other; Rubella","Other; Rubella virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgG; Other","Lateral Flow Assay","","","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Unknown","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9qe","a2r69000006ShoU","","01.09.2023","China","Tianjin","Western Pacific Region","jcivd.com","Jncmed","TORCH lgM and lgG rapid test","","ID","Other; Rubella","Other; Rubella virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgG; Anti-RuV IgM; Other","Lateral Flow Assay","","","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Unknown","True Point of Care","Intended for professional use only","Plasma; Serum","","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9qf","a2r69000006ShoV","","01.09.2023","China","Hangzhou","Western Pacific Region","lyherbio.com","Hangzhou Laihe Biotech","TORCH RUBELLA/CMV/TOXO/HSV IGG COMBO RAPID TEST DEVICE","","ID","Other; Rubella","Other; Rubella virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgG; Other","Lateral Flow Assay","","","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Unknown","True Point of Care","Intended for professional use only","Plasma; Serum","","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9rD","a2r69000006Shp3","","01.09.2023","United States","Orlando","Region of the Americas","alere.com/ww/en.html","Alere","Rubella Plus Test","","ID","Rubella","Rubella virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgG","Lateral Flow Assay","","","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum","","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9qa","a2r69000006ShoQ","","01.09.2023","United States","Poway","Region of the Americas","ctkbiotech.com","CTK Biotech, Inc.","TORCH Panel Rapid Test","","ID","Other; Rubella","Other; Rubella virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgG; Anti-RuV IgM; Other","Lateral Flow Assay","","","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Unknown","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","15.00","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2vVj000000b1mj","a2rVj0000003Ypx","","08.03.2024","China","Suzhou Nano City","Western Pacific Region","medtl.cn","Suzhou Tianlong Biotechnology Co., Ltd.","Lassa fever virus nucleic acid detection kit","Diagnostic/confirmatory test","ID","Lassa fever","Lassa virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Unknown","","Not applicable","","","Yes","","","","","","","","","","","","","","","","Dounia Cherkaoui","Dounia Cherkaoui","",""
"a2vVj000000DM9n","a2rVj0000001hMr","","15.01.2024","Korea, Republic of","Cheonan, Chungnam, South Korea","Western Pacific Region","genbody.co.kr","GenBody Inc.","Yellow fever NS1 Antigen","Triage/Screening","ID","Yellow Fever","Yellow Fever virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Immunoassay","Antigen","YFV NS1 antigen","Lateral Flow Assay","","","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Not applicable","","20.00","Yes","","","","","","","","","","","","","","","","Ben Ubah","Ben Ubah","",""
"a2vVj000000DM9m","a2rVj0000001hMq","","15.01.2024","Korea, Republic of","Cheonan, Chungnam, South Korea","Western Pacific Region","genbody.co.kr","GenBody Inc.","YFV IgG/IgM","Triage/Screening","ID","Yellow Fever","Yellow Fever virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-YFV IgG; Anti-YFV IgM","Lateral Flow Assay","","","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Not applicable","","20.00","Yes","","","","","","","","","","","","","","","","Ben Ubah","Ben Ubah","",""
"a2vVj000000DM9o","a2rVj0000001hMs","","15.01.2024","Korea, Republic of","Cheonan, Chungnam, South Korea","Western Pacific Region","genbody.co.kr","GenBody Inc.","YFV Ag/Ab Combo","Triage/Screening","ID","Yellow Fever","Yellow Fever virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Immunoassay","Antibody (serological) + Antigen","Anti-YFV IgG; Anti-YFV IgM; YFV NS1 antigen","Lateral Flow Assay","","","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Not applicable","","20.00","Yes","","","","","","","","","","","","","","","","Ben Ubah","Ben Ubah","",""
"a2vVj000000b1jV","a2rVj0000003YoL","","08.03.2024","China","Suzhou Nano City","Western Pacific Region","medtl.cn","Suzhou Tianlong Biotechnology Co., Ltd.","Marburg virus nucleic acid detection kit","Diagnostic/confirmatory test","ID","Marburg","Marburg virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Unknown","","Not applicable","","","Yes","","","","","","","","","","","","","","","","Dounia Cherkaoui","Dounia Cherkaoui","",""
"a2vVj000000DM9R","a2rVj0000001hMV","","15.01.2024","United Kingdom","Bromborough","European Region","biofortuna.com","Biofortuna ltd.","Real-time PCR detection kit for Yellow Fever Virus","","ID","Yellow Fever","Yellow Fever virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","","NAT reagent kit (open source)","","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Unknown","","Not applicable","","0.00","Yes","","","","","","","","","","","","","","","","Ben Ubah","Ben Ubah","",""
"a2vVj000000DM9S","a2rVj0000001hMW","","15.01.2024","China","Shanghai","Western Pacific Region","en.bio-germ.com","Shanghai BioGerm Medical Technology Co., Ltd.","Yellow Fever Virus Nucleic Acid Detection Kit (PCR-Fluorescence Probing)","","ID","Yellow Fever","Yellow Fever virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","","NAT reagent kit (open source)","","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Unknown","","Not applicable","","0.00","Yes","","","","","","","","","","","","","","","","Ben Ubah","Ben Ubah","",""
"a2vVj000000DMAV","a2rVj0000001hNZ","","15.01.2024","China","","Western Pacific Region","www.soengwai.com","Zhuhai Shineway Biotech Co.,Ltd","Yellow fever virus nucleic acid fluorescence PCR detection kit","Diagnostic/confirmatory test","ID","Yellow Fever","Yellow Fever virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","A proprietary/new instrument is required","Automated (excluding sample preparation)","Lab-based","Intended for professional use only","Nasopharyngeal swab; Oropharyngeal swab","","Not applicable","","20.00","Yes","","","","","","","","","","","","","","","","Ben Ubah","Ben Ubah","",""
"a2vVj000000DMAW","a2rVj0000001hNa","","15.01.2024","Peru","Lima","Region of the Americas","portal.ins.gob.pe/es","National Health Institute - Peru","Tariki YF-ELISA (Tariki Fiebre Amarilla IgM)","","ID","Yellow Fever","Yellow Fever virus","Regulatory Status Unknown","Unknown","","Unknown","Immunoassay","Antibody (serological)","Anti-YFV IgM","ELISA/EIA","","","IA Reagent Kit","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Serum","","Not applicable","","150.00","Yes","","","","","","","","","","","","","","","","Ben Ubah","Ben Ubah","",""
"a2vVj000000DMA0","a2rVj0000001hN4","","15.01.2024","Korea, Republic of","Seoul","Western Pacific Region","kogene.co.kr/eng","KogeneBiotech Co., ltd.","PowerChek YFV Real-time PCR Kit","","ID","Yellow Fever","Yellow Fever virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Unknown","","Not applicable","","0.00","Yes","","","","","","","","","","","","","","","","Ben Ubah","Ben Ubah","",""
"a2vVj0000002Hsn","a2rVj0000000FQU","","11.12.2023","China","Suzhou","Western Pacific Region","neo-nostics.com/en/","Neo-nostics (Suzhou) Bioengineering Co., Ltd.","Dengue Rapid test kit","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Immunoassay","Antibody (serological) + Antigen","Anti-DENV IgG; Anti-DENV IgM; DENV NS1","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum","","Unspecified","","","Yes","","","","","","L0: Community","","","","","","","","","","Romain Wyss","Romain Wyss","",""
"a2vVj0000002HhV","a2rVj0000000HNR","","11.12.2023","China","Suzhou","Western Pacific Region","neo-nostics.com/en/","Neo-nostics (Suzhou) Bioengineering Co., Ltd.","Ebola Test Kit(Colloidal Gold Method)","Triage/Screening","ID","Ebola fever","Ebola virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Immunoassay","Antigen","","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Nasal swab","","Unspecified","","15.00","Yes","","","","","","L0: Community","","","","","","","","","","Romain Wyss","Romain Wyss","",""
"a2v69000004CibX","a2r69000007ISi8","","04.04.2023","France","PARIS 15","European Region","biospeedia.com","BioSpeedia International S.A.R.L","PneumoSpeed","Diagnostic/confirmatory test","ID","Meningitis","Streptococcus pneumoniae","Regulatory Status Unknown","Unknown","","Unspecified Market Entry","Immunoassay","Antigen","Unknown","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Cerebrospinal fluid (CSF); Urine","","Not applicable","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2vVj000001sq23","a2rVj0000009qzf","","13.09.2024","China","Unknown","Western Pacific Region","immuno-test.com","Hangzhou Immuno Biotech Co., ltd.","Immunobio Monkeypox Virus Antigen Rapid Test","Triage/Screening","ID","Mpox","Mpox virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Immunoassay","Antigen","MPX A29L antigen","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Lesion fluid; Lesion roof; Lesion swab","Lesion swabs","Unspecified","","10.00","Yes","","","","","","","","","","","","","","","","Ben Ubah","Ben Ubah","",""
"a2vVj000001sq2G","a2rVj0000009qzs","","13.09.2024","China","Rudong County","Western Pacific Region","mmtest.com","Jiangsu Macro & Micro-Test Med-Tech Co., Ltd.","Monkeypox Virus Typing Nucleic Acid Detection Kit (Fluorescence PCR)","Diagnostic/confirmatory test","ID","Mpox","Mpox virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Molecular","DNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Lesion fluid; Oropharyngeal swab; Serum","","MPX Clade Ia; MPX Clade IIa; MPX Clade IIb","","","Yes","","","","","","","","","","","","","","","","Ben Ubah","Ben Ubah","",""
"a2vVj000001sq2L","a2rVj0000009qzx","","13.09.2024","China","Shandong","Western Pacific Region","jnbaibo.com","JINAN BABIO BIOTECHNOLOGY CO., ltd.","Monkeypox Virus Antigen Detection Kit (Colloidal Gold Method)","Triage/Screening","ID","Mpox","Mpox virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Immunoassay","Antigen","MPX Antigen","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood; Wound swab; Unknown","","Unspecified","","","Yes","","","","","","","","","","","","","","","","Ben Ubah","Ben Ubah","",""
"a2vVj000001sq1w","a2rVj0000009qzY","","13.09.2024","China","Nanjing","Western Pacific Region","getein.com","Getein Biotech, Inc.","Monkeypox Virus Antigen Rapid Self-Test Kit","Triage/Screening","ID","Mpox","Mpox virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Immunoassay","Antigen","MPX Antigen","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for self-testing (version available)","Lesion fluid","","Unspecified","","10.00","Yes","","","","","","","","","","","","","","","","Ben Ubah","Ben Ubah","",""
"a2vVj000001sq1v","a2rVj0000009qzX","","13.09.2024","China","Shenzhen","Western Pacific Region","genrui-bio.com","Genrui Biotech Inc.","Monkeypox Virus Real Time PCR Detection Kit (freeze-dried)","Diagnostic/confirmatory test","ID","Mpox","Mpox virus","Regulatory Status Unknown","Unknown","","Already on the market (commercialized)","Molecular","DNA","MPX F3L gene","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Automated (excluding sample preparation)","Lab-based","Intended for professional use only","Lesion crusts; Lesion fluid; Serum","","Unspecified","","40.00","Yes","","","","","","","","","","","","","","","","Ben Ubah","Ben Ubah","",""
