"Submission ID","Performance Detail Submission ID","Created Date","Date of Submission","Country of Manufacturer","Region","Website","Organisation Name","Submission Title","Disease Target","Stage of Development","Regulatory Approval","Type of Technology","Assay Target","Target Analyte(s)","Technology principle","Test Format","Instrument requirement","Level of automation","Lab vs. POC","Self-testing/Self-Collection","Validated Sample Types","Time to results excl sample prep (mins)","Time to results incl sample prep (mins)","Connectivity Solution","FIND Evaluation","Impact of SARS-COV-2 Alpha variant","Impact of SARS-COV-2 Beta variant","Impact of SARS-COV-2 Gamma variant","Impact of SARS-COV-2 Delta variant","Impact of SARS-COV-2 Delta+ variant","Impact of SARS-COV-2 Omicron variant","S gene dropout","SARS-CoV-2 variant(s)","Test to be listed on FIND's web page?","Data to be published on FIND's web page","Is this a variant detection test?","Revoked/Not Approved By","Study Type","Sensitivity (%)","Specificity (%)","Number of positive samples","Number of negative samples","Total number of samples"
"a0B6900001Lklgx","a2669000009z9f9","02.09.2021","02.09.2021","Canada","Americas","signalchem.com","SignalChem Biotech Inc.","2019-nCoV N-S1 Human IgG-IgA-IgM ELISA Kit","SARS-CoV-2","Research Use Only (RUO)","None","Immunoassay","Antibody (serological)","IgG; IgM; IgA","ELISA/EIA","IA Reagent Kit","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Serum; Plasma","","","No","No","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","","","","",""
"a0B6900001Lklgy","a2669000009z9fA","02.09.2021","02.09.2021","Canada","Americas","signalchem.com","SignalChem Biotech Inc.","2019-nCoV N-S1 Human IgM ELISA Kit","SARS-CoV-2","Research Use Only (RUO)","None","Immunoassay","Antibody (serological)","IgM","ELISA/EIA","IA Reagent Kit","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Serum; Plasma","","","No","No","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","","","","",""
"a0B6900001Lklgz","a2669000009z9fB","02.09.2021","02.09.2021","Canada","Americas","signalchem.com","SignalChem Biotech Inc.","2019-nCoV S1 Human IgA ELISA Kit","SARS-CoV-2","Research Use Only (RUO)","None","Immunoassay","Antibody (serological)","IgA","ELISA/EIA","IA Reagent Kit","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Serum; Plasma","","","No","No","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","","","","",""
"a0B6900001Lklh0","a2669000009z9fC","02.09.2021","02.09.2021","Canada","Americas","signalchem.com","SignalChem Biotech Inc.","2019-nCoV S1 Human IgG ELISA Kit","SARS-CoV-2","Research Use Only (RUO)","None","Immunoassay","Antibody (serological)","IgG","ELISA/EIA","IA Reagent Kit","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Serum; Plasma","","","No","No","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","","","","",""
"a0B6900001Lklh1","a2669000009z9fD","02.09.2021","02.09.2021","Canada","Americas","signalchem.com","SignalChem Biotech Inc.","2019-nCoV S1 Human IgG-IgA-IgM ELISA Kit","SARS-CoV-2","Research Use Only (RUO)","None","Immunoassay","Antibody (serological)","IgG; IgM; IgA","ELISA/EIA","IA Reagent Kit","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Serum; Plasma","","","No","No","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","","","","",""
"a0B6900001Lklh2","a2669000009z9fE","02.09.2021","02.09.2021","Canada","Americas","signalchem.com","SignalChem Biotech Inc.","2019-nCoV S1 Human IgM ELISA Kit","SARS-CoV-2","Research Use Only (RUO)","None","Immunoassay","Antibody (serological)","IgM","ELISA/EIA","IA Reagent Kit","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Serum; Plasma","","","No","No","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","","","","",""
"a0B6900001J3oQX","a266900000A9w9K","09.03.2021","09.03.2021","China","Western Pacific","signaldtbio.cn","SignalDT Biotechnologies, Inc","LyoDx Freezed-Dried Multiplex Real-Time RT-PCR Detection Kit for SARS-CoV-2","SARS-CoV-2","Regulatory Achieved","Peru DIGEMID","Molecular","RNA","E gene; N gene; ORF1ab","qRT-PCR","NAT reagent kit – open source","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Nasopharyngeal swab; Oropharyngeal swab; Nasal swab; Mid-turbinate swab; Bronchoalveolar lavage; Sputum; Serum; Plasma","90.00","","No","No","No expected impact (in silico analyses)","No expected impact (in silico analyses)","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","95.00","99.00","16","0","16"
"a0B6900001J3od7","a266900000A9w9L","09.03.2021","09.03.2021","China","Western Pacific","signaldtbio.cn","SignalDT Biotechnologies, Inc","Freezed-Dried Multiplex Real-Time RT-PCR Detection Kit for SARS-CoV-2 &FluA/B","SARS-CoV-2","Regulatory Achieved","CE-IVD; Peru DIGEMID","Molecular","RNA","ORF1ab; InfB NS; InfA Matrix gene","qRT-PCR","NAT reagent kit – open source","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Nasopharyngeal swab; Oropharyngeal swab; Nasal swab; Mid-turbinate swab; Bronchoalveolar lavage; Sputum; Serum; Plasma","1.00","2.00","No","No","No expected impact (in silico analyses)","No expected impact (in silico analyses)","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","99.00","99.00","33","7","40"
"a0B6900001J3ogQ","a266900000A9w9M","09.03.2021","09.03.2021","China","Western Pacific","signaldtbio.cn","SignalDT Biotechnologies, Inc","Freezed-Dried Multiplex Real-Time RT-PCR Detection Kit for SARS-CoV-2 /B.1.1.7","SARS-CoV-2","Regulatory Achieved","CE-IVD","Molecular","RNA","N gene; S gene","qRT-PCR","NAT reagent kit – open source","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Nasopharyngeal swab; Oropharyngeal swab; Nasal swab","75.00","120.00","No","No","Impact (analytical/clinical studies)","No impact (analytical/clinical studies conducted)","Unknown","Unknown","Unknown","Unknown","Unknown","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","95.00","100.00","100","50","150"
"a0B6900001LlzU3","a266900000B5QII","28.03.2022","","China","Western Pacific","singuway.com/english/index.php","SINGUWAY BIOTECH INC.","SINGUWAY COVID-19 Ag Test","SARS-CoV-2","Regulatory Achieved","CE-IVD","Immunoassay","Antigen","N-protein","Lateral Flow Assay","Rapid diagnostic test (strip or cassette)","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Nasal swab; Saliva","15.00","20.00","No","No","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","0.00","0.00","0","0","0"
"a0B6900001Lklh3","a2669000009z9fF","02.09.2021","02.09.2021","China","Western Pacific","sinobiological.com","Sino Biological","SARS-CoV-2 (2019-nCoV) Spike Detection ELISA Kit","SARS-CoV-2","Research Use Only (RUO)","None","Immunoassay","Antigen","S-protein S1","ELISA/EIA","IA Reagent Kit","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Plasma; Other","","","No","No","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","0.00","0.00","0","0","0"
"a0B6900001Lklh4","a2669000009z9fG","02.09.2021","02.09.2021","China","Western Pacific","sinobiological.com","Sino Biological","SARS-CoV-2 (2019-nCoV) Nucleocapsid Protein Detection ELISA Kit","SARS-CoV-2","Research Use Only (RUO)","None","Immunoassay","Antigen","N-protein","ELISA/EIA","IA Reagent Kit","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Serum; Other","","","No","No","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","0.00","0.00","0","0","0"
"a0B6900001J3l1E","a266900000A9w52","01.03.2021","01.03.2021","France","Europe","skillcell-alcen.com","Skilcell","EasyCOV","SARS-CoV-2","Regulatory Achieved","CE-IVD","Molecular","RNA","Other","RT-LAMP","NAT reagent kit – open source","Standard lab instrumentation is required","Manual","near Point of Care","Intended for professional use only","Saliva","39.00","42.00","No","No","No impact (analytical/clinical studies conducted)","No impact (analytical/clinical studies conducted)","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","85.90","99.50","71","372","443"
"a0B6900001J49yr","a266900000A9wFI","28.04.2021","28.04.2021","Korea, Republic of","Western Pacific","smlgenetree.com","SML Genetree ltd.","Ezplex SARS-CoV-2 FAST G Kit","SARS-CoV-2","Regulatory Achieved","CE-IVD","Molecular","RNA","N gene; RdRp gene","qRT-PCR","NAT reagent kit – open source","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Nasopharyngeal swab; Oropharyngeal swab; Sputum","60.00","90.00","No","No","No expected impact (in silico analyses)","No expected impact (in silico analyses)","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","99.00","100.00","200","200","400"
"a0B6900001J49yw","a266900000A9wFJ","28.04.2021","28.04.2021","Korea, Republic of","Western Pacific","smlgenetree.com","SML Genetree ltd.","Ezplex SARS-CoV2/RV FAST G Kit","SARS-CoV-2","Regulatory Achieved","Korea MFDS; CE-IVD","Molecular","RNA","N gene; RdRp gene; RSV N-protein; Other","qRT-PCR","NAT reagent kit – open source","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Nasopharyngeal swab","60.00","90.00","No","No","No expected impact (in silico analyses)","No expected impact (in silico analyses)","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","100.00","100.00","280","100","380"
"a0B6900001J41tD","a266900000A9wEO","09.04.2021","09.04.2021","Korea, Republic of","Western Pacific","smlgenetree.com","SML Genetree ltd.","Ezplex SARS-CoV-2 G Kit","SARS-CoV-2","Regulatory Achieved","US FDA EUA; CE-IVD","Molecular","RNA","N gene; RdRp gene","RT-PCR (conventional)","NAT reagent kit – open source","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Nasopharyngeal swab; Oropharyngeal swab; Sputum","150.00","180.00","No","No","No expected impact (in silico analyses)","No expected impact (in silico analyses)","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","100.00","100.00","15","15","30"
"a0B6900001PJOsr","a266900000AWKqC","08.08.2022","08.08.2022","Korea, Republic of","Western Pacific","smlgenetree.com","SML Genetree ltd.","Ezplex SARS-CoV-2 Variants Kit","SARS-CoV-2","Regulatory Achieved","Korea MFDS","Molecular","RNA","E gene; N gene; S gene; RdRp gene","qRT-PCR","NAT reagent kit – open source","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Nasopharyngeal swab; Oropharyngeal swab","60.00","90.00","No","No","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","Yes","None","Company-Sponsored","100.00","100.00","80","200","280"
"a0B6900001J3jSf","a266900000A9w4u","25.02.2021","25.02.2021","China","Western Pacific","snibe.com","Snibe Co., ltd. (Shenzhen New Industries Biomedical Engineering Co., ltd. )","Molecision SARS-CoV-2 RT-PCR Assay","SARS-CoV-2","Regulatory Achieved","Brazil ANVISA; CE-IVD; Ukraine SMDC; Germany BfArM; Other","Molecular","RNA","N gene; ORF1ab","qRT-PCR","NAT reagent kit – open source","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Nasopharyngeal swab; Oropharyngeal swab; Bronchoalveolar lavage","100.00","140.00","No","No","No expected impact (in silico analyses)","No expected impact (in silico analyses)","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","100.00","100.00","209","165","374"
"a0B6900001J3jTs","a266900000A9w4v","25.02.2021","25.02.2021","China","Western Pacific","snibe.com","Snibe Co., ltd. (Shenzhen New Industries Biomedical Engineering Co., ltd. )","Molecision SARS-CoV-2, Flu & RSV RT-PCR Assay","SARS-CoV-2","Regulatory Achieved","CE-IVD; Ukraine SMDC; Germany BfArM","Molecular","RNA","N gene; RSV N-protein; InfB NS","qRT-PCR","NAT reagent kit – open source","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Nasopharyngeal swab; Oropharyngeal swab; Other","90.00","130.00","No","No","No expected impact (in silico analyses)","No expected impact (in silico analyses)","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","100.00","100.00","130","240","370"
"a0B6900001J3k4y","a266900000A9w4y","26.02.2021","26.02.2021","China","Western Pacific","snibe.com","Snibe Co., ltd. (Shenzhen New Industries Biomedical Engineering Co., ltd. )","Molecision SARS-CoV-2 & Flu A/B RT-PCR Assay","SARS-CoV-2","Regulatory Achieved","CE-IVD; Ukraine SMDC; Germany BfArM","Molecular","RNA","N gene; ORF1ab; InfB Matrix gene; InfA N-protein","qRT-PCR","NAT reagent kit – open source","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Nasopharyngeal swab; Oropharyngeal swab; Nasal swab","90.00","130.00","No","No","No expected impact (in silico analyses)","No expected impact (in silico analyses)","Unknown","Unknown","Unknown","Unknown","Not applicable","","Yes, I would like the test to be made public on FIND’s test directory","Yes","No","None","Company-Sponsored","100.00","100.00","130","240","370"
